years,data
1960,0.0
1961,0.0
1962,0.0
1963,6327.85068
1964,6163.94334
1965,7159.57386
1966,8165.05662
1967,7424.97702
1968,7796.655
1969,8223.61332
1970,10135.37022
1971,12892.36746
1972,11492.81856
1973,9306.30432
1974,10837.75476
1975,11553.04008
1976,13740.88926
1977,14713.76436
1978,16682.59044
1979,10897.48524
1980,12605.6043
1981,5928.92592
1982,6916.86888
1983,8356.54896
1984,10054.27968
1985,11462.7237
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
