years,data
1960,140653.0595
1961,153375.8182
1962,174309.9682
1963,184117.4525
1964,199588.3946
1965,222195.9139
1966,244526.9955
1967,292394.1248
1968,336576.5997
1969,341089.6262
1970,332940.6112
1971,350342.2649
1972,354399.8858
1973,351386.646
1974,336720.2828
1975,350155.3242
1976,340187.9575
1977,343510.824
1978,355511.0129
1979,364182.2661
1980,348672.8609
1981,331258.1018
1982,316702.4396
1983,321471.3952
1984,373501.4781
1985,375831.7751
1986,422107.7595
1987,448772.6765
1988,464177.2502
1989,507760.8905
1990,534665.6926
1991,508108.3129
1992,489547.5058
1993,504727.8368
1994,560139.3969
1995,540350.8259
1996,588382.9823
1997,585073.9292
1998,598082.7976
1999,559476.8281
2000,584018.1328
2001,551216.4676
2002,582624.2772
2003,565418.4775
2004,597665.0405
2005,593147.7602
2006,603306.9542
2007,628199.6893
2008,571738.7391
2009,555575.4421
