years,data
1970,4.763877671
1971,5.01211285
1972,5.360836793
1973,5.879110111
1974,7.938852762
1975,8.710662145
1976,9.479972049
1977,11.36386008
1978,12.39184282
1979,12.43081498
1980,17.15618361
1981,18.89267496
1982,21.84960079
1983,20.78809665
1984,20.94064098
1985,22.90351999
1986,23.21126669
1987,22.70108405
1988,23.41532616
1989,24.9116177
1990,25.98044505
1991,27.69656538
1992,28.3830871
1993,28.50390139
1994,28.78160097
1995,29.15304633
1996,27.85004253
1997,28.04185578
1998,26.23397821
1999,26.37634394
2000,27.80999175
2001,32.90464063
2002,35.80531354
2003,34.59158029
2004,33.32501851
2005,34.15031334
2006,37.65886394
2007,37.61509371
2008,36.65662707
2009,38.90736012
