years,data
1970,5.0209
1971,5.31188
1972,5.62948
1973,6.13911
1974,8.04434
1975,8.7299
1976,9.6054
1977,12.0403
1978,13.10444
1979,13.06834
1980,17.98585
1981,19.29605
1982,21.78457
1983,21.41047
1984,22.02815
1985,23.60933
1986,24.19021
1987,23.46703
1988,24.15387
1989,25.32977
1990,26.32221
1991,28.13006
1992,29.06838
1993,29.28326
1994,30.38457
1995,30.08892
1996,28.23111
1997,28.57107
1998,26.96236
1999,27.07673
2000,28.90612
2001,34.50324
2002,38.00499
2003,36.56811
2004,34.11455
2005,34.92314
2006,37.79369
2007,37.56687
2008,36.75011
2009,39.32902
