years,data
1970,7.38185
1971,7.76528
1972,7.88024
1973,8.94311
1974,21.31164
1975,21.08139
1976,20.05507
1977,22.33083
1978,26.00228
1979,34.07745
1980,64.85046
1981,86.80756
1982,54.7389
1983,45.99708
1984,44.19935
1985,35.27136
1986,27.77219
1987,34.81782
1988,29.16739
1989,39.04432
1990,43.21159
1991,19.89088
1992,24.26324
1993,20.08387
1994,21.67883
1995,22.43312
1996,19.05857
1997,19.60786
1998,14.038
1999,16.87909
2000,33.2892
2001,59.73954
2002,74.02104
2003,92.20038
2004,146.11668
2005,185.0636
2006,72.27287
2007,72.90457
2008,86.24867
2009,53.37579
