years,data
1960,108862.0
1961,112774.0
1962,124321.0
1963,125467.0
1964,141963.0
1965,163532.0
1966,170954.0
1967,184630.0
1968,189903.0
1969,206861.0
1970,209945.0
1971,239685.0
1972,231536.0
1973,232774.0
1974,228988.0
1975,240239.0
1976,219840.0
1977,227543.0
1978,221441.0
1979,258490.0
1980,258151.0
1981,236910.0
1982,236202.0
1983,215918.0
1984,191838.0
1985,205044.0
1986,182794.0
1987,212904.0
1988,248397.0
1989,259117.569
1990,285089.989
1991,287608.456
1992,285007.943
1993,250282.572
1994,261989.323
1995,278760.861
1996,235068.347
1997,253922.815
1998,282153.376
1999,244701.126
2000,246439.446
2001,245794.992
2002,238308.005
2003,232912.334
2004,231596.87
2005,233081.599
2006,244432.487
2007,251024.032
2008,251045.0
2009,247570.0
