years,data
1960,97507.70481
1961,99056.59037
1962,106611.32
1963,109301.24
1964,112472.9934
1965,92774.73545
1966,96399.8675
1967,105800.3603
1968,120079.89
1969,102928.33
1970,86243.4275
1971,89852.43516
1972,83936.69774
1973,75139.44511
1974,76989.95077
1975,72600.33512
1976,68967.61515
1977,71979.07362
1978,67959.82589
1979,65554.001
1980,70347.9682
1981,62710.15247
1982,66042.52453
1983,63816.88649
1984,73890.77504
1985,71644.45461
1986,70336.44675
1987,68270.2199
1988,72708.24539
1989,71178.42979
1990,58766.68024
1991,43446.6039
1992,33514.50837
1993,21818.76666
1994,325.18254
1995,428.44975
1996,122.28057
1997,48.24004
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
