years,data
1970,0.456951094
1971,0.467229735
1972,0.516581702
1973,0.606641217
1974,1.288894592
1975,1.322892576
1976,1.429000832
1977,1.4700876
1978,1.585996701
1979,1.692150192
1980,1.91365893
1981,2.159209117
1982,2.190682784
1983,2.365739603
1984,2.397515489
1985,2.262500543
1986,2.25928
1987,2.091849195
1988,1.941285949
1989,1.927624356
1990,2.006065478
1991,1.979772715
1992,1.830643805
1993,1.867478067
1994,1.886602001
1995,1.777891224
1996,1.717395368
1997,1.749461091
1998,1.795976975
1999,1.734802937
2000,1.665667391
2001,1.613462528
2002,1.639696238
2003,1.680250153
2004,1.757924928
2005,2.123853675
2006,2.392218646
2007,2.80597
2008,2.96316
2009,2.94664
