years,data
1970,906.50332
1971,1059.94167
1972,1120.19093
1973,1196.49064
1974,1389.32075
1975,1842.93941
1976,2065.40189
1977,2366.68324
1978,2285.42865
1979,3127.79495
1980,4138.19924
1981,4209.30096
1982,5063.33437
1983,5565.15434
1984,5870.39004
1985,6121.63867
1986,4707.15033
1987,5439.72581
1988,5523.55926
1989,5850.25772
1990,6399.48262
1991,6919.26526
1992,6313.28337
1993,6207.61923
1994,7001.08577
1995,6959.48147
1996,6616.56435
1997,7630.75122
1998,8124.09248
1999,7437.49552
2000,9750.37996
2001,11546.49564
2002,8305.51764
2003,11435.61282
2004,12997.3137
2005,15203.1963
2006,14436.40424
2007,14215.83746
2008,16054.30245
2009,10574.03423
