years,data
1960,27172.79566
1961,17354.57387
1962,24954.59057
1963,22040.13004
1964,19461.47419
1965,16869.61579
1966,16100.91529
1967,14297.93304
1968,14375.77724
1969,11905.41663
1970,11023.92457
1971,10277.92634
1972,10476.50325
1973,10288.8123
1974,9987.76725
1975,8280.49038
1976,7925.92406
1977,8314.33117
1978,8851.95331
1979,8489.30686
1980,1440.35084
1981,666.29885
1982,5778.98447
1983,5891.37284
1984,5286.48564
1985,6836.82559
1986,6754.36651
1987,5470.31487
1988,6621.4986
1989,6575.02464
1990,5581.15729
1991,5506.39045
1992,5344.53078
1993,4134.01927
1994,4003.23407
1995,4073.36023
1996,3880.92199
1997,4222.32913
1998,2899.15444
1999,4166.70279
2000,3651.28584
2001,2706.15809
2002,3024.76261
2003,3033.03487
2004,2795.48795
2005,2675.62975
2006,2325.79073
2007,2233.97912
2008,2056.82936
2009,1438.95234
