years,data
1960,8816.38131
1961,8580.45699
1962,8739.16816
1963,8736.36297
1964,9174.57366
1965,10367.51482
1966,10769.93806
1967,10707.10873
1968,11761.24551
1969,8991.69929
1970,9159.61858
1971,9625.47669
1972,10306.97472
1973,14170.74974
1974,13571.79
1975,7557.84929
1976,8395.90298
1977,12746.40117
1978,13688.33637
1979,14323.36116
1980,12754.70786
1981,12232.26063
1982,11154.79519
1983,11678.77255
1984,12453.91819
1985,11606.6355
1986,11348.69087
1987,12830.34247
1988,12372.81858
1989,12690.65891
1990,13059.6509
1991,11683.36309
1992,11911.57855
1993,12129.08273
1994,12677.32446
1995,12459.6017
1996,12091.9212
1997,12773.72582
1998,13372.24488
1999,13512.14703
2000,13309.50749
2001,12194.44329
2002,12050.16913
2003,11140.36776
2004,11286.17206
2005,11227.3694
2006,10938.60256
2007,11296.00895
2008,10486.98076
2009,9428.53328
