years,data
1970,2.41962
1971,2.74323
1972,3.48372
1973,2.6665
1974,6.62307
1975,6.08034
1976,5.96515
1977,10.02278
1978,11.66934
1979,3.86816
1980,1.33124
1981,6.17424
1982,1.55402
1983,2.57834
1984,4.23053
1985,4.59696
1986,5.17365
1987,2.17589
1988,2.90613
1989,3.28937
1990,3.73105
1991,2.65683
1992,0.97408
1993,2.21023
1994,1.92715
1995,2.33691
1996,3.12109
1997,3.77802
1998,8.92007
1999,6.9692
2000,15.70258
2001,17.83842
2002,11.27255
2003,10.09409
2004,18.18071
2005,23.67704
2006,35.95026
2007,20.95297
2008,15.71296
2009,24.68882
