years,data
1970,0.48688
1971,0.64175
1972,0.64419
1973,0.69217
1974,1.46607
1975,1.6159
1976,1.60089
1977,1.69957
1978,1.8141
1979,2.71572
1980,3.77922
1981,4.5909
1982,3.98162
1983,4.40364
1984,4.55881
1985,4.77696
1986,5.07644
1987,5.35753
1988,4.53416
1989,3.09698
1990,3.13119
1991,3.18271
1992,2.74171
1993,2.6019
1994,2.94621
1995,3.08842
1996,3.4139
1997,3.50972
1998,3.67685
1999,3.59737
2000,3.43389
2001,3.91113
2002,4.05825
2003,4.50126
2004,4.74377
2005,5.03796
2006,5.69514
2007,7.37322
2008,7.52313
2009,7.52921
