years,data
1970,8.07133
1971,9.00697
1972,7.90761
1973,7.94667
1974,11.25742
1975,8.43621
1976,8.52304
1977,9.38516
1978,17.73291
1979,23.25795
1980,28.45383
1981,29.48964
1982,34.00561
1983,41.59743
1984,34.21128
1985,58.9266
1986,42.80612
1987,51.55939
1988,57.23791
1989,55.7888
1990,59.7815
1991,74.77423
1992,51.65113
1993,53.61098
1994,58.27117
1995,57.98329
1996,54.30823
1997,49.95734
1998,72.07771
1999,69.57643
2000,82.58046
2001,61.67023
2002,59.59083
2003,108.74313
2004,175.69371
2005,165.51409
2006,141.05053
2007,172.07708
2008,258.75206
2009,159.37017
