years,data
1970,3749.76015
1971,4020.39997
1972,4125.04669
1973,4754.53051
1974,6862.14981
1975,7759.23272
1976,8531.16167
1977,9576.47298
1978,10517.53642
1979,14088.17159
1980,19282.80766
1981,22084.81828
1982,20675.47673
1983,17957.31795
1984,18394.23735
1985,18009.6292
1986,14157.59056
1987,15204.08714
1988,16177.34245
1989,18184.27206
1990,20887.05468
1991,18728.49521
1992,20546.01609
1993,20065.00807
1994,20339.15188
1995,21028.39549
1996,23456.67525
1997,23994.54919
1998,20838.79278
1999,25171.15162
2000,32592.58068
2001,30884.58285
2002,30005.47508
2003,38076.84267
2004,44978.43667
2005,55083.21327
2006,63366.77544
2007,68619.03051
2008,79828.11842
2009,55530.44845
