years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,172.2
1990,184.80872
1991,194.85931
1992,204.7377
1993,212.77761
1994,190.4
1995,204.36467
1996,217.15766
1997,233.00315
1998,242.2
1999,146.7
2000,151.0
2001,162.0
2002,163.0
2003,169.42459
2004,165.2498
2005,169.52657
2006,174.16506
2007,187.34601
2008,232.36316
2009,265.3503
