years,data
1960,20190.29
1961,19656.812
1962,18720.994
1963,20386.743
1964,25523.649
1965,28904.185
1966,32164.617
1967,34521.201
1968,37137.523
1969,39765.878
1970,42169.17
1971,43995.277
1972,46440.848
1973,47014.609
1974,42805.247
1975,46053.233
1976,49271.925
1977,51184.739
1978,51812.0
1979,54108.0
1980,51888.0
1981,49551.316
1982,47300.185
1983,48153.101
1984,51294.432
1985,52972.409
1986,52884.177
1987,54386.64
1988,54988.435
1989,55595.954
1990,55891.513
1991,56191.047
1992,57089.51
1993,56189.186
1994,59863.696
1995,57367.161
1996,57682.712
1997,62016.549
1998,61640.699
1999,63216.755
2000,64310.844
2001,63041.253
2002,48447.725
2003,49908.922
2004,48811.586
2005,50242.289
2006,50990.893
2007,50538.234
2008,51031.27
2009,47835.152
