years,data
1970,0.77957
1971,0.80445
1972,0.81275
1973,1.08643
1974,2.25579
1975,2.49571
1976,2.84494
1977,2.96728
1978,3.11219
1979,4.31213
1980,6.3825
1981,7.27108
1982,6.89005
1983,8.38776
1984,8.29465
1985,11.15006
1986,4.97369
1987,4.68659
1988,5.07456
1989,5.36941
1990,7.44333
1991,5.88104
1992,5.27644
1993,5.77896
1994,5.04874
1995,5.09585
1996,5.32356
1997,4.94667
1998,6.63481
1999,6.57985
2000,9.867
2001,8.98843
2002,9.18931
2003,9.09937
2004,11.60508
2005,13.75795
2006,22.1261
2007,24.25548
2008,30.07013
2009,25.2699
