years,data
1960,6766.47295
1961,6766.47295
1962,6499.87494
1963,4222.63
1964,3654.42154
1965,4044.72913
1966,4327.43785
1967,3230.56895
1968,4762.37831
1969,4356.53846
1970,4879.94062
1971,4767.12273
1972,5813.3793
1973,8022.52654
1974,7494.98273
1975,7674.65798
1976,7897.42149
1977,8528.4511
1978,8536.72131
1979,11273.04248
1980,8059.10012
1981,8145.25204
1982,8310.5687
1983,6946.26543
1984,7448.65361
1985,9772.89888
1986,10750.31304
1987,10620.03434
1988,11010.66833
1989,11989.45033
1990,13202.57911
1991,14122.83521
1992,14502.74675
1993,13735.94816
1994,15930.81434
1995,17067.23971
1996,18925.55577
1997,18449.71035
1998,18456.67204
1999,18365.52774
2000,16451.09555
2001,16678.04477
2002,18711.2753
2003,16589.14818
2004,17257.85026
2005,17797.20623
2006,16847.68267
2007,16475.6116
2008,13566.21487
2009,12458.64161
