years,data
1960,301474.9559
1961,311967.9286
1962,318215.2368
1963,328595.5902
1964,346763.4058
1965,358452.7285
1966,378874.8888
1967,387695.5059
1968,414787.6527
1969,425104.7114
1970,432122.3435
1971,446236.9367
1972,454276.697
1973,472484.7421
1974,455081.9092
1975,458132.2308
1976,483408.1405
1977,515436.8523
1978,552566.2919
1979,566672.8203
1980,556943.4294
1981,531492.7834
1982,505400.1089
1983,529340.8795
1984,578866.9286
1985,563978.9794
1986,575793.9801
1987,602349.7653
1988,628469.9092
1989,636582.7256
1990,632083.2697
1991,592715.5667
1992,595508.8296
1993,576808.4424
1994,602783.1383
1995,605961.1585
1996,614095.2411
1997,601810.4776
1998,606137.0696
1999,625210.0996
2000,649807.3656
2001,656667.6531
2002,682173.9986
2003,697341.6662
2004,689431.6275
2005,701148.9609
2006,705300.5141
2007,709566.4678
2008,675649.5309
2009,654085.3272
