years,data
1970,0.98632
1971,1.02568
1972,1.06848
1973,1.16492
1974,1.38898
1975,1.54171
1976,1.73609
1977,1.86747
1978,1.98137
1979,2.50054
1980,3.52578
1981,3.74776
1982,4.40154
1983,5.36084
1984,5.69458
1985,5.55925
1986,5.05264
1987,5.24826
1988,5.55383
1989,5.506
1990,5.76703
1991,6.27359
1992,5.92545
1993,6.15109
1994,6.34834
1995,6.42042
1996,6.31138
1997,6.78232
1998,6.67315
1999,6.64667
2000,8.75663
2001,10.30886
2002,7.1507
2003,9.20609
2004,10.06367
2005,12.17407
2006,12.24462
2007,12.29491
2008,13.65456
2009,10.26405
