years,data
1960,1363.42483
1961,1500.84753
1962,1560.03341
1963,1518.81802
1964,79.74526
1965,10.11317
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,36.7152
1971,37.17292
1972,0.0
1973,4.96374
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,43.74184
1981,120.32077
1982,0.0
1983,23.46432
1984,233.00889
1985,487.57139
1986,389.86194
1987,302.2452
1988,495.14262
1989,1906.38335
1990,1787.1783
1991,571.94674
1992,86.36113
1993,156.51526
1994,346.01092
1995,779.58741
1996,966.81067
1997,1200.3996
1998,6716.78814
1999,4312.56328
2000,7254.26344
2001,1245.51989
2002,671.90128
2003,76.80412
2004,164.02849
2005,351.61001
2006,1926.7291
2007,998.81523
2008,2301.86486
2009,1769.08106
