years,data
1960,5765.84489
1961,6140.83606
1962,5645.59746
1963,5021.47028
1964,5620.15696
1965,4634.83059
1966,4911.10826
1967,4504.94779
1968,3396.19188
1969,4587.11693
1970,5692.6783
1971,5913.8083
1972,6491.99713
1973,5205.05835
1974,11561.12717
1975,11495.15371
1976,11199.56952
1977,15950.81883
1978,17951.21518
1979,19419.75
1980,12003.39
1981,6157.62
1982,3028.1024
1983,1624.17758
1984,4413.69992
1985,5195.76398
1986,2784.04394
1987,3884.489
1988,1277.40542
1989,1089.68873
1990,823.77888
1991,789.19092
1992,425.45298
1993,740.45035
1994,681.41595
1995,928.35183
1996,1668.53794
1997,2029.05968
1998,2690.14874
1999,1633.72415
2000,2104.25006
2001,2580.57712
2002,1465.40261
2003,1609.56881
2004,2215.33709
2005,2291.22069
2006,2163.49436
2007,1216.78432
2008,674.08923
2009,1142.46582
