years,data
1960,10127.4289
1961,10642.39401
1962,10398.64865
1963,11123.297
1964,13206.86095
1965,13001.94425
1966,14263.62831
1967,13880.29082
1968,10817.46783
1969,8594.64492
1970,8509.73824
1971,10053.11484
1972,11958.4828
1973,14201.23369
1974,10683.73328
1975,10518.93152
1976,11136.04261
1977,13355.70317
1978,15196.80431
1979,20853.56893
1980,15575.73836
1981,17734.74369
1982,20695.23319
1983,17100.67704
1984,20048.35135
1985,17778.50819
1986,15235.32034
1987,15491.27945
1988,15944.76629
1989,16459.41373
1990,17076.35949
1991,14261.93721
1992,12659.65251
1993,13022.26488
1994,13969.08396
1995,11664.46142
1996,11865.21821
1997,14035.33564
1998,12848.68562
1999,14766.01973
2000,18685.81544
2001,21700.39641
2002,14643.55383
2003,10432.12737
2004,14218.26811
2005,13229.91186
2006,13861.29055
2007,11460.63576
2008,11764.27384
2009,10605.03289
