years,data
1960,26.47954
1961,46.42388
1962,40.7412
1963,34.90505
1964,32.45317
1965,25.82205
1966,38.57119
1967,20.86837
1968,14.86042
1969,15.68531
1970,12.91906
1971,15.0872
1972,9.70574
1973,13.98778
1974,35.92892
1975,326.69716
1976,715.31415
1977,1139.26087
1978,1171.61004
1979,1081.68236
1980,1155.01947
1981,1784.26989
1982,1566.83462
1983,1453.56758
1984,1634.61704
1985,1889.17016
1986,1864.539
1987,1932.901
1988,2202.876
1989,2539.601
1990,2874.403
1991,2771.303
1992,2821.048
1993,2311.413
1994,2332.08706
1995,2485.412
1996,2413.97515
1997,2696.91085
1998,1884.99061
1999,2033.86038
2000,1991.57693
2001,1936.60774
2002,1972.68959
2003,1976.07229
2004,1914.14651
2005,1956.38546
2006,1870.46291
2007,1817.96131
2008,1687.98954
2009,1329.93621
