years,data
1960,155427.2561
1961,160838.1504
1962,173939.4232
1963,187614.1704
1964,204623.2854
1965,204484.1578
1966,218770.4953
1967,221864.5786
1968,224794.1857
1969,226548.5337
1970,228462.3077
1971,276029.6511
1972,268459.2464
1973,302135.0729
1974,254992.0333
1975,246599.6393
1976,266842.9225
1977,301471.1464
1978,350746.5226
1979,389527.9771
1980,362766.4032
1981,393320.429
1982,391810.9329
1983,396640.2302
1984,439302.9944
1985,416709.3078
1986,434939.5069
1987,398389.2503
1988,477382.5518
1989,468973.1107
1990,449884.5054
1991,436039.2168
1992,403033.2157
1993,378539.582
1994,421644.8249
1995,425517.3538
1996,429169.0762
1997,463807.271
1998,457413.8459
1999,482008.0899
2000,544379.1203
2001,567213.0746
2002,521800.6135
2003,707471.9832
2004,547685.3943
2005,564453.1169
2006,578452.3617
2007,576814.5802
2008,546613.7263
2009,526665.0922
