years,data
1970,312.70774
1971,320.10666
1972,315.8276
1973,296.54127
1974,304.63676
1975,358.53089
1976,379.76397
1977,428.80921
1978,469.67792
1979,551.92436
1980,904.51432
1981,1081.15236
1982,925.7668
1983,1132.6358
1984,1371.54696
1985,1496.23305
1986,1683.26218
1987,2591.77413
1988,2859.8887
1989,6660.14455
1990,4928.73665
1991,5136.5156
1992,5397.76065
1993,5229.03339
1994,5612.78962
1995,6820.38295
1996,6802.83887
1997,6142.45269
1998,5305.32016
1999,5129.90986
2000,6346.21971
2001,4691.12604
2002,4362.54667
2003,4881.98545
2004,4651.45867
2005,3774.75837
2006,3752.71684
2007,3426.94733
2008,3373.41861
2009,3489.84591
