years,data
1960,43145.35464
1961,54319.22784
1962,67698.6482
1963,74816.21246
1964,87115.40115
1965,129421.1785
1966,148127.128
1967,186593.7645
1968,216496.7097
1969,238161.2962
1970,246697.1837
1971,260489.8297
1972,271999.7581
1973,277352.8509
1974,260631.862
1975,278110.6491
1976,273182.1623
1977,282293.4103
1978,294598.997
1979,304094.1451
1980,283864.4827
1981,268632.9993
1982,250659.915
1983,257654.5087
1984,299610.703
1985,304187.3205
1986,351771.3127
1987,380502.4566
1988,391469.0049
1989,436582.4607
1990,475899.0124
1991,464661.709
1992,456032.9974
1993,482909.0701
1994,559814.2144
1995,539922.3762
1996,588260.7018
1997,585025.6892
1998,598082.7976
1999,559476.8281
2000,584018.1328
2001,551216.4676
2002,582624.2772
2003,565418.4775
2004,597665.0405
2005,593147.7602
2006,603306.9542
2007,628199.6893
2008,571738.7391
2009,555575.4421
