years,data
1960,25690.75313
1961,25158.34946
1962,25444.48455
1963,24700.44873
1964,27361.02653
1965,28663.75983
1966,30320.80099
1967,28685.78527
1968,32452.0909
1969,34684.07616
1970,35823.63828
1971,35445.14322
1972,38446.74481
1973,40649.42654
1974,40666.37624
1975,39478.16164
1976,42490.13369
1977,47137.35109
1978,49918.59911
1979,53427.97658
1980,49454.73228
1981,34467.20956
1982,34107.12856
1983,57091.34702
1984,57274.77249
1985,55165.20921
1986,52326.87992
1987,52736.14168
1988,59551.95364
1989,56978.7192
1990,56170.05737
1991,46286.5613
1992,49934.29282
1993,45333.44469
1994,48861.74314
1995,45961.83085
1996,50206.19374
1997,48561.93145
1998,42597.82508
1999,43634.62359
2000,38578.52623
2001,50826.10072
2002,51721.83589
2003,51831.27678
2004,52447.03628
2005,53884.69449
2006,49629.82123
2007,47909.74202
2008,41396.40731
2009,37469.74944
