years,data
1970,1.54032
1971,1.54032
1972,1.54032
1973,1.54032
1974,1.54032
1975,1.54032
1976,1.54032
1977,1.54032
1978,1.54032
1979,1.54032
1980,1.51127
1981,1.51127
1982,1.51127
1983,1.51127
1984,1.51127
1985,1.51127
1986,1.76615
1987,1.76615
1988,1.76615
1989,1.18711
1990,0.99212
1991,1.14977
1992,1.15159
1993,1.15993
1994,1.18163
1995,1.25878
1996,1.07093
1997,1.04137
1998,1.23784
1999,1.37008
2000,1.42242
2001,1.95095
2002,2.07929
2003,1.62376
2004,1.77772
2005,2.67695
2006,2.63313
2007,2.49903
2008,2.80032
2009,2.61612
