years,data
1960,10665.19461
1961,11474.48968
1962,11766.15422
1963,12127.66504
1964,12571.13272
1965,11891.98735
1966,12070.58926
1967,11081.24632
1968,11864.37669
1969,13087.47965
1970,12084.06036
1971,12184.27993
1972,12227.65371
1973,13163.29733
1974,11908.38071
1975,13146.2828
1976,14082.16395
1977,14996.831
1978,15349.58631
1979,21482.46609
1980,18431.09048
1981,9831.45169
1982,9818.2242
1983,11116.5522
1984,15262.13007
1985,13847.87351
1986,15373.19959
1987,16458.06867
1988,15342.82527
1989,14996.03037
1990,14861.52169
1991,14250.99634
1992,13558.03081
1993,12432.84276
1994,12237.43151
1995,12211.60773
1996,12399.03538
1997,11511.53454
1998,15571.72677
1999,20366.16695
2000,20359.23654
2001,18920.25904
2002,17856.11278
2003,13644.33646
2004,13807.95351
2005,13126.87451
2006,12129.6615
2007,15057.58453
2008,12498.57112
2009,10783.24167
