years,data
1970,2.25428
1971,2.47127
1972,2.87274
1973,2.5133
1974,8.61045
1975,9.19572
1976,10.05668
1977,15.93272
1978,18.47548
1979,5.9413
1980,8.03391
1981,22.75732
1982,12.65892
1983,5.40354
1984,10.76221
1985,22.30442
1986,3.17201
1987,4.46694
1988,2.52454
1989,1.25906
1990,0.78681
1991,0.76936
1992,0.59493
1993,0.62075
1994,0.35745
1995,0.77204
1996,2.07648
1997,1.16016
1998,2.38487
1999,1.0699
2000,2.9231
2001,3.2124
2002,1.42264
2003,2.44045
2004,4.72579
2005,4.57717
2006,6.80129
2007,4.24568
2008,2.51204
2009,2.70916
