years,data
1960,14.85237
1961,50.17621
1962,35.5615
1963,23.73039
1964,25.0068
1965,30.79802
1966,29.04178
1967,59.65258
1968,108.46293
1969,144.72109
1970,165.80095
1971,176.13913
1972,202.66257
1973,132.64076
1974,218.85727
1975,211.2641
1976,202.68203
1977,307.86862
1978,340.37961
1979,79.0
1980,18.0
1981,71.0
1982,18.00192
1983,54.21404
1984,89.95258
1985,72.71267
1986,183.45725
1987,81.88377
1988,101.0028
1989,108.04452
1990,88.40571
1991,79.67589
1992,32.55909
1993,67.45362
1994,67.32087
1995,80.88016
1996,103.40027
1997,134.70004
1998,237.11375
1999,186.80301
2000,280.67447
2001,350.01722
2002,216.34959
2003,195.64679
2004,276.29924
2005,303.52233
2006,286.55902
2007,152.35357
2008,92.15942
2009,172.31133
