years,data
1970,3745.65191
1971,2627.68272
1972,3212.64361
1973,4443.64197
1974,4694.30511
1975,4175.19894
1976,2659.14658
1977,3335.68776
1978,1836.18149
1979,4614.94456
1980,1658.95447
1981,460.35365
1982,604.2216
1983,1158.5099
1984,2226.10757
1985,622.6667
1986,3824.86794
1987,2570.61135
1988,2019.14759
1989,458.03915
1990,597.75818
1991,518.51051
1992,537.86897
1993,747.8403
1994,613.56973
1995,758.37626
1996,754.28822
1997,920.82049
1998,868.4863
1999,890.05243
2000,940.32497
2001,1153.39456
2002,776.65168
2003,854.94981
2004,868.68336
2005,897.46165
2006,872.98879
2007,711.35861
2008,886.02759
2009,379.71154
