years,data
1970,2.16982
1971,2.21236
1972,2.19413
1973,2.35823
1974,3.23346
1975,3.44618
1976,3.58597
1977,3.9687
1978,4.29319
1979,5.73257
1980,9.01902
1981,10.84113
1982,10.91601
1983,10.44176
1984,10.26704
1985,9.99247
1986,8.41165
1987,7.54635
1988,7.41323
1989,8.27853
1990,9.31854
1991,8.71117
1992,8.54477
1993,8.23693
1994,7.96236
1995,8.36173
1996,9.28526
1997,9.3851
1998,8.11212
1999,8.81101
2000,10.86609
2001,11.00753
2002,10.71632
2003,12.42195
2004,15.13431
2005,18.5622
2006,22.31458
2007,23.70404
2008,27.23177
2009,20.31775
