years,data
1970,242.747
1971,268.46728
1972,270.73316
1973,318.79553
1974,527.00091
1975,714.60749
1976,790.66145
1977,899.33882
1978,1017.0068
1979,1379.40224
1980,2166.44744
1981,2502.90671
1982,2335.62349
1983,2124.09331
1984,2346.14206
1985,2257.77556
1986,1685.30322
1987,1811.71325
1988,1784.50159
1989,2286.80272
1990,3081.257
1991,2438.9199
1992,2219.28039
1993,2273.14276
1994,2257.15452
1995,2241.45628
1996,2915.76717
1997,2756.34764
1998,2020.19211
1999,2382.95728
2000,4036.21356
2001,3213.38806
2002,3146.1711
2003,3702.445
2004,5573.78233
2005,7623.04604
2006,9071.9508
2007,10167.53133
2008,12718.00808
2009,6942.6374
