years,data
1970,3749.70594
1971,4020.36863
1972,4125.02071
1973,4754.50517
1974,6862.12152
1975,7759.2253
1976,8531.15619
1977,9576.46752
1978,10517.53642
1979,14088.17159
1980,19282.80766
1981,22068.90021
1982,20634.51205
1983,17922.95349
1984,18367.27061
1985,17996.94877
1986,14148.23651
1987,15189.53935
1988,16148.60074
1989,18156.36525
1990,20853.89906
1991,18688.68395
1992,20538.20212
1993,20062.36731
1994,20336.1397
1995,21023.73297
1996,23451.37939
1997,23987.66566
1998,20831.60443
1999,25161.83935
2000,32578.64212
2001,30866.90602
2002,29993.30179
2003,38057.14719
2004,44951.69409
2005,55000.39054
2006,63288.43779
2007,68534.05262
2008,79695.61779
2009,55430.51398
