years,data
1960,220432.3435
1961,231969.0808
1962,237031.455
1963,245107.0911
1964,256386.2549
1965,268960.2232
1966,284504.2008
1967,298108.0329
1968,321472.2028
1969,330867.7395
1970,332631.6133
1971,346220.544
1972,351905.0002
1973,361645.7603
1974,346518.7213
1975,356056.6479
1976,375908.5335
1977,401295.3514
1978,430261.632
1979,425594.8851
1980,424409.4316
1981,421308.3642
1982,402213.5037
1983,407633.6966
1984,429497.7432
1985,427934.0714
1986,444391.1733
1987,465999.8009
1988,493034.3198
1989,508692.8428
1990,510502.5862
1991,485958.7957
1992,487684.3348
1993,480839.8258
1994,501529.901
1995,511776.4177
1996,520907.8121
1997,510840.4055
1998,515744.3844
1999,526496.018
2000,551738.8959
2001,543814.4543
2002,573906.4057
2003,597913.727
2004,584543.5121
2005,599335.035
2006,608748.6716
2007,615649.1469
2008,585318.0783
2009,569049.6638
