years,data
1960,0.0
1961,0.0
1962,0.0
1963,558.25885
1964,624.73469
1965,553.42245
1966,736.52622
1967,742.07932
1968,847.58823
1969,835.86502
1970,966.85649
1971,1158.44615
1972,1571.82871
1973,1872.19288
1974,1734.42955
1975,1466.73982
1976,1269.41065
1977,2006.43769
1978,2496.6786
1979,2969.56784
1980,3013.28424
1981,2980.23251
1982,2137.22376
1983,2095.80811
1984,1924.99244
1985,2069.35077
1986,2499.08578
1987,2274.28186
1988,2388.22259
1989,2233.96363
1990,3087.77957
1991,2115.38811
1992,2082.70963
1993,2158.2991
1994,2144.40255
1995,2048.18423
1996,1026.11869
1997,1211.18885
1998,1151.31466
1999,1140.73079
2000,1015.58398
2001,2558.29185
2002,2440.93426
2003,2700.88907
2004,3010.26589
2005,2734.11452
2006,1104.87413
2007,1039.82647
2008,905.21338
2009,593.60163
