years,data
1960,82097.53052
1961,83506.10889
1962,86897.65269
1963,93021.63734
1964,98436.28025
1965,97487.844
1966,100672.5268
1967,101884.788
1968,110273.6937
1969,116252.6616
1970,116838.7983
1971,119221.2029
1972,127646.2927
1973,130121.5861
1974,134722.965
1975,127489.4036
1976,144760.1441
1977,151984.1311
1978,160260.9648
1979,168373.4001
1980,115610.0496
1981,131670.1034
1982,123289.0487
1983,144767.3425
1984,162747.2072
1985,165343.6748
1986,127418.1662
1987,155492.1144
1988,164611.9728
1989,231921.1579
1990,218423.7084
1991,214009.0183
1992,225736.4306
1993,191699.3163
1994,192715.3205
1995,172906.4382
1996,167588.8262
1997,151225.8655
1998,141059.435
1999,151462.3746
2000,159180.8466
2001,156149.867
2002,162059.2051
2003,155300.4485
2004,155750.4332
2005,145587.5329
2006,139377.562
2007,138376.2404
2008,139729.6582
2009,140159.1761
