years,data
1960,56644.15588
1961,60012.63627
1962,51338.63763
1963,48096.96808
1964,52260.095
1965,53155.51527
1966,57464.18283
1967,54133.6114
1968,54992.48667
1969,50926.13995
1970,48734.87085
1971,46184.00883
1972,36268.39162
1973,36611.65727
1974,34136.28616
1975,32740.42983
1976,41275.68005
1977,47408.73326
1978,57155.98794
1979,58901.55386
1980,86038.26903
1981,85689.4853
1982,65830.4417
1983,57565.49268
1984,72064.75993
1985,62107.33094
1986,52715.51275
1987,63314.77545
1988,56452.28459
1989,52151.18077
1990,56925.82022
1991,44377.47603
1992,33833.09266
1993,33939.61392
1994,39077.52938
1995,45513.83085
1996,39299.25502
1997,21375.47988
1998,17183.66332
1999,23792.25999
2000,33648.47072
2001,24977.63068
2002,30727.83055
2003,23410.69079
2004,27785.62521
2005,33935.58457
2006,37715.35317
2007,39662.35038
2008,41484.72845
2009,38596.53447
