years,data
1970,96.28361
1971,100.3065
1972,94.37991
1973,125.20374
1974,182.6312
1975,167.63217
1976,188.95905
1977,204.78065
1978,257.32247
1979,354.2238
1980,359.08695
1981,343.90602
1982,403.47881
1983,423.81088
1984,480.00059
1985,612.18328
1986,568.73669
1987,668.26378
1988,652.17233
1989,668.49408
1990,628.44915
1991,584.19757
1992,571.6572
1993,485.80217
1994,559.00912
1995,473.20404
1996,388.29152
1997,345.41449
1998,411.48749
1999,452.97309
2000,582.61704
2001,531.57997
2002,677.03756
2003,742.12869
2004,903.0952
2005,873.17872
2006,988.16721
2007,1038.90766
2008,1781.19973
2009,1451.77171
