years,data
1960,0.0
1961,0.0
1962,0.0
1963,1054.64178
1964,1027.32389
1965,1193.26231
1966,1360.84277
1967,1237.49617
1968,1299.4425
1969,1370.60222
1970,1689.22837
1971,2148.72791
1972,1915.46976
1973,1551.05072
1974,1806.29246
1975,1925.50668
1976,2290.14821
1977,2452.29406
1978,2780.43174
1979,1816.24754
1980,2100.93405
1981,988.15432
1982,1152.81148
1983,1392.75816
1984,1675.71328
1985,1910.45395
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
