years,data
1970,0.365535203
1971,0.577489832
1972,0.68610728
1973,0.827972943
1974,1.777994958
1975,2.078213962
1976,2.009220738
1977,2.073381462
1978,2.164696686
1979,2.765170355
1980,4.083901915
1981,5.566897725
1982,5.854663304
1983,5.466542871
1984,5.270455287
1985,4.711814495
1986,2.661804936
1987,2.601576241
1988,2.23499607
1989,2.560551473
1990,3.57164841
1991,2.560209398
1992,1.855575049
1993,2.004157152
1994,2.023956377
1995,2.139908462
1996,2.097226131
1997,3.343999437
1998,2.109045972
1999,4.249828448
2000,6.242536549
2001,5.289122609
2002,5.778123997
2003,5.897805615
2004,6.306268869
2005,5.632898768
2006,7.287507438
2007,8.20166
2008,16.39228534
2009,12.57194
