years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,8508.00103
1990,18840.003
1991,25499.00035
1992,26709.99501
1993,27751.00394
1994,26580.99813
1995,23327.99818
1996,20000.00068
1997,17965.00389
1998,20082.00199
1999,22120.99782
2000,22069.99935
2001,21112.00362
2002,22895.99554
2003,21714.99713
2004,22535.03677
2005,20692.43421
2006,21921.11408
2007,23358.12584
2008,23629.83989
2009,21084.62943
