years,data
1960,2327.05999
1961,2264.7884
1962,2245.71179
1963,2244.99094
1964,2357.59834
1965,2772.48413
1966,2880.10029
1967,2656.53639
1968,2918.07786
1969,2411.69438
1970,2456.73258
1971,2497.13016
1972,2673.93068
1973,2553.33865
1974,2445.41585
1975,2385.67097
1976,2650.20659
1977,2802.17668
1978,3009.2523
1979,3148.85654
1980,2804.00283
1981,2689.1477
1982,2452.27703
1983,2567.46855
1984,2737.87703
1985,2551.60989
1986,2494.90318
1987,2820.63039
1988,2720.04806
1989,2789.92226
1990,2871.0417
1991,2568.47774
1992,2618.64877
1993,2666.46502
1994,2786.99081
1995,2739.1265
1996,2658.29541
1997,2808.18374
1998,2939.76254
1999,2970.51873
2000,2925.97032
2001,2680.83392
2002,2649.11661
2003,2449.1053
2004,2481.15901
2005,2468.2318
2006,2404.74911
2007,2483.32155
2008,2305.46431
2009,2072.77456
