years,data
1970,5.27713
1971,6.70746
1972,9.03688
1973,12.48682
1974,25.28794
1975,24.46933
1976,22.21253
1977,38.56875
1978,49.75213
1979,86.02162
1980,134.15285
1981,168.7725
1982,109.46694
1983,97.64024
1984,88.56091
1985,88.95829
1986,58.4325
1987,65.4171
1988,56.30165
1989,64.51193
1990,110.25702
1991,64.79312
1992,61.68369
1993,56.91625
1994,53.72404
1995,56.71138
1996,34.15022
1997,37.05907
1998,23.16407
1999,32.09856
2000,46.12152
2001,94.35144
2002,94.53416
2003,123.82956
2004,178.89072
2005,220.74055
2006,106.95809
2007,113.52784
2008,137.81616
2009,56.5578
