years,data
1960,187704.519
1961,163670.0923
1962,241087.4163
1963,265551.1897
1964,231188.2433
1965,319052.1299
1966,273246.5965
1967,368007.4733
1968,282560.503
1969,422243.4716
1970,399628.0481
1971,408829.5457
1972,329587.0651
1973,402618.3604
1974,484739.6517
1975,417308.8107
1976,240578.4684
1977,148706.8893
1978,385488.6825
1979,351169.7637
1980,423618.4329
1981,311123.9805
1982,525064.7575
1983,598434.671
1984,450580.1375
1985,331348.1572
1986,433077.1206
1987,255937.463
1988,242346.9181
1989,321317.5759
1990,247490.2819
1991,229143.9199
1992,208571.3542
1993,417437.4505
1994,237398.1363
1995,495317.6366
1996,462728.8866
1997,419290.0783
1998,505242.9954
1999,416573.1567
2000,391042.951
2001,263923.1714
2002,316793.6086
2003,372472.3694
2004,342160.3931
2005,396279.0337
2006,476581.963
2007,270107.4899
2008,237755.436
2009,272187.2346
