years,data
1970,161618.8137
1971,153960.1378
1972,168906.6704
1973,180999.6256
1974,178654.2292
1975,176236.5681
1976,189956.8491
1977,211231.6968
1978,218458.2054
1979,240447.0488
1980,215163.6291
1981,143933.7937
1982,152318.7033
1983,166626.4389
1984,161688.6586
1985,164783.8412
1986,183404.5672
1987,207356.5587
1988,238059.824
1989,238091.1723
1990,235304.2486
1991,195512.842
1992,221415.2302
1993,201014.8568
1994,215486.0866
1995,204398.9825
1996,238959.0305
1997,235747.6902
1998,203347.138
1999,203691.0153
2000,195347.3265
2001,246074.7743
2002,235517.6673
2003,255198.2754
2004,254885.9139
2005,264290.6764
2006,265984.5892
2007,257939.4726
2008,224850.6463
2009,210281.5529
