years,data
1960,399.59696
1961,439.87325
1962,457.21964
1963,445.1401
1964,23.372
1965,2.964
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,10.76061
1971,10.89476
1972,0.0
1973,1.45479
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,12.82
1981,35.264
1982,0.0
1983,6.877
1984,68.291
1985,142.899
1986,114.262
1987,88.583
1988,145.118
1989,558.729
1990,523.792
1991,167.628
1992,25.311
1993,45.872
1994,101.41
1995,228.484
1996,283.356
1997,351.817
1998,1968.578
1999,1263.94
2000,2126.103
2001,365.041
2002,196.923
2003,22.51
2004,48.074
2005,103.051
2006,564.692
2007,292.736
2008,674.638
2009,518.488
