years,data
1960,16969.27782
1961,17380.39204
1962,19371.62632
1963,20844.76935
1964,19722.59684
1965,19356.37397
1966,20714.28033
1967,21752.66522
1968,25285.66996
1969,33334.82608
1970,34568.39007
1971,35544.29754
1972,43790.77258
1973,50483.63998
1974,56689.41819
1975,58281.4842
1976,58246.85537
1977,51866.20244
1978,53129.23371
1979,60653.28841
1980,47348.47455
1981,39613.5228
1982,36393.62768
1983,32282.5155
1984,49514.01308
1985,46757.74255
1986,52221.28395
1987,56019.1436
1988,55047.97985
1989,60529.7318
1990,44601.76583
1991,34902.40171
1992,53593.39673
1993,36324.88147
1994,40951.3348
1995,30754.59742
1996,20354.16403
1997,15073.67344
1998,11201.99578
1999,18326.85665
2000,21455.91574
2001,23011.63586
2002,33197.53063
2003,24325.81028
2004,17364.0339
2005,6342.14175
2006,10814.8235
2007,6868.40354
2008,16013.46848
2009,21979.17714
