years,data
1960,364804.0
1961,375603.0
1962,415484.0
1963,416210.0
1964,466607.0
1965,489147.0
1966,496189.0
1967,522122.0
1968,517636.0
1969,562127.0
1970,552544.0
1971,630998.0
1972,637289.0
1973,615719.0
1974,580009.0
1975,631398.0
1976,599631.0
1977,541728.0
1978,537412.0
1979,590732.0
1980,529342.0
1981,488353.0
1982,537194.0
1983,498601.0
1984,472151.0
1985,527495.0
1986,464307.0
1987,503473.0
1988,497138.0
1989,514275.682
1990,514506.59
1991,508697.213
1992,479536.622
1993,500968.29
1994,520958.936
1995,477495.311
1996,473310.167
1997,478903.984
1998,549930.56
1999,568496.061
2000,516730.244
2001,512695.097
2002,510994.962
2003,497954.816
2004,512046.083
2005,483698.524
2006,491776.841
2007,492378.422
2008,489304.0
2009,480622.0
