years,data
1960,4581.28972
1961,4637.9852
1962,5297.12543
1963,5742.24635
1964,6002.75105
1965,6179.21881
1966,4759.00918
1967,5381.91821
1968,5377.04838
1969,5857.39143
1970,5903.80427
1971,6160.67784
1972,5253.28362
1973,4883.88871
1974,4520.94173
1975,3041.64484
1976,2830.45737
1977,2566.09513
1978,4275.86441
1979,5560.03295
1980,5464.63919
1981,4837.34141
1982,4849.64498
1983,5728.45014
1984,4802.39216
1985,5828.30399
1986,4528.94824
1987,5810.45819
1988,6403.35289
1989,6981.02669
1990,6302.11042
1991,7596.68308
1992,5262.18484
1993,5489.68865
1994,5443.6655
1995,5349.91994
1996,4456.37778
1997,4029.42556
1998,6656.4871
1999,6244.34554
2000,5810.78286
2001,3996.30818
2002,4649.51431
2003,7906.83149
2004,11129.06811
2005,8745.15756
2006,6461.60629
2007,7231.43575
2008,9361.46981
2009,7388.21586
