years,data
1960,3176396.513
1961,3354039.015
1962,3404440.06
1963,3593555.112
1964,3907387.495
1965,3975134.048
1966,4266142.241
1967,4367126.961
1968,4662285.727
1969,4722809.109
1970,4821349.352
1971,4988522.532
1972,5105247.738
1973,5291395.827
1974,4893314.358
1975,4991006.248
1976,5178890.865
1977,5572739.961
1978,5393561.859
1979,5733243.781
1980,5466622.094
1981,5269767.304
1982,4733119.881
1983,4632288.707
1984,5013945.251
1985,5119270.931
1986,4848632.629
1987,5385748.651
1988,5454936.799
1989,5710184.536
1990,5724095.883
1991,5573450.685
1992,5655114.438
1993,5487556.001
1994,5753264.586
1995,5533701.541
1996,5492751.824
1997,5576638.353
1998,5816275.339
1999,5889456.998
2000,6114876.993
2001,6204748.362
2002,6131646.202
2003,6173077.833
2004,6247093.55
2005,6157731.282
2006,6254320.573
2007,6345216.178
2008,6171366.363
2009,5952061.89
