years,data
1970,41.12719
1971,42.83588
1972,41.67205
1973,62.32441
1974,110.26193
1975,116.05906
1976,137.76468
1977,148.42424
1978,168.15364
1979,210.65462
1980,191.9336
1981,185.07136
1982,204.38225
1983,169.6174
1984,267.92087
1985,359.54178
1986,348.05521
1987,379.38026
1988,352.17454
1989,349.02846
1990,307.4973
1991,197.4699
1992,288.98092
1993,178.57373
1994,253.5711
1995,196.75299
1996,143.21244
1997,120.56438
1998,74.01284
1999,135.6237
2000,207.443
2001,234.12145
2002,376.93844
2003,249.39755
2004,205.9647
2005,0.05216
2006,136.20904
2007,72.25783
2008,356.45399
2009,425.26929
