years,data
1960,217.49686
1961,218.88161
1962,218.25946
1963,222.54952
1964,232.96725
1965,236.43429
1966,247.00084
1967,253.1169
1968,264.48678
1969,272.51846
1970,275.64584
1971,283.32163
1972,286.21084
1973,290.81962
1974,275.78249
1975,281.06836
1976,282.82864
1977,285.58902
1978,284.53417
1979,290.58035
1980,276.15704
1981,262.09915
1982,245.78679
1983,241.03014
1984,253.7127
1985,250.54439
1986,240.92569
1987,250.80052
1988,251.96442
1989,254.9285
1990,251.94572
1991,242.48884
1992,237.92133
1993,230.78499
1994,233.66988
1995,232.64432
1996,233.33764
1997,233.31774
1998,237.64147
1999,234.00188
2000,234.9707
2001,231.86747
2002,230.44525
2003,232.94373
2004,234.55065
2005,232.82199
2006,233.81943
2007,233.53323
2008,227.09454
2009,217.02447
