years,data
1970,60825.86154
1971,54685.88329
1972,49132.32773
1973,43659.19943
1974,46628.64232
1975,37684.79473
1976,33879.85505
1977,31229.77881
1978,31605.05404
1979,28214.33607
1980,64672.75387
1981,56004.49968
1982,43671.19018
1983,37317.36856
1984,123443.6
1985,109065.692
1986,83126.61749
1987,80053.69209
1988,47425.75257
1989,10961.72871
1990,7870.53222
1991,7419.50761
1992,8017.60382
1993,6233.04817
1994,5428.3592
1995,7094.35887
1996,821.37933
1997,275.42266
1998,1.45795
1999,1585.33979
2000,242.14789
2001,69.63758
2002,0.63184
2003,0.49082
2004,0.17887
2005,6.75758
2006,105.59168
2007,0.0
2008,347.53518
2009,0.0
