years,data
1960,7609.40999
1961,9580.11073
1962,11939.79686
1963,13195.0992
1964,15364.26828
1965,22825.60467
1966,26124.71394
1967,32908.95317
1968,38182.84121
1969,42003.75594
1970,43509.20348
1971,45941.76891
1972,47971.73864
1973,48915.84671
1974,45966.8187
1975,49049.4972
1976,48180.27554
1977,49787.19759
1978,51957.49506
1979,53632.12436
1980,50064.28266
1981,47377.95402
1982,44208.09789
1983,45441.71229
1984,52841.39383
1985,53648.5574
1986,62040.79589
1987,67108.01703
1988,69042.15253
1989,76998.67031
1990,83932.80642
1991,81950.91869
1992,80429.10007
1993,85169.14817
1994,98732.66567
1995,95224.40497
1996,103749.6829
1997,103179.1339
1998,105481.9749
1999,98673.16193
2000,103001.4344
2001,97216.30822
2002,102755.6044
2003,99721.07186
2004,105408.2964
2005,104611.5979
2006,106403.3429
2007,110793.596
2008,100835.7565
2009,97985.08679
