years,data
1970,39.04282
1971,51.88862
1972,52.27132
1973,60.46219
1974,115.85474
1975,140.96907
1976,149.60195
1977,169.13946
1978,184.78396
1979,387.14665
1980,462.23155
1981,299.51726
1982,259.41742
1983,324.85406
1984,461.71398
1985,438.9763
1986,517.88091
1987,585.12662
1988,461.64545
1989,308.19181
1990,308.80127
1991,300.98765
1992,246.67464
1993,214.66805
1994,239.25463
1995,250.27391
1996,280.89569
1997,268.10942
1998,379.94354
1999,486.18414
2000,463.93191
2001,491.0613
2002,480.87488
2003,407.56126
2004,434.66965
2005,438.85639
2006,458.41568
2007,736.74785
2008,623.9723
2009,538.77214
