years,data
1970,0.19803
1971,0.19097
1972,0.1406
1973,0.19832
1974,0.86978
1975,6.91558
1976,18.32299
1977,32.23826
1978,36.44669
1979,38.94887
1980,46.54766
1981,81.72288
1982,79.93029
1983,75.62928
1984,87.07601
1985,98.97293
1986,96.06179
1987,93.99702
1988,98.33705
1989,111.08192
1990,129.66438
1991,124.12653
1992,118.62528
1993,99.06807
1994,101.19044
1995,102.17525
1996,95.44871
1997,108.25651
1998,77.3222
1999,80.98827
2000,78.79277
2001,75.39201
2002,77.25048
2003,80.22859
2004,81.15994
2005,98.24968
2006,107.79478
2007,121.03966
2008,116.80874
2009,92.28425
