years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,17143.64264
1990,18283.18297
1991,18945.39159
1992,19468.65984
1993,19925.26854
1994,20209.37511
1995,20308.05483
1996,20249.54961
1997,19854.06675
1998,19460.28784
1999,18954.73595
2000,18088.2873
2001,17468.88026
2002,16894.22248
2003,16581.98654
2004,16604.65595
2005,16668.48376
2006,18259.59842
2007,20052.02828
2008,22625.01851
2009,25078.48332
