years,data
1970,1.25946
1971,1.3681
1972,1.28416
1973,1.54765
1974,2.6892
1975,2.96765
1976,3.09755
1977,3.11841
1978,3.12658
1979,4.52947
1980,6.62076
1981,7.64389
1982,7.40839
1983,6.88008
1984,6.66747
1985,6.6711
1986,5.32959
1987,5.95868
1988,5.84592
1989,6.54751
1990,7.49727
1991,7.35387
1992,7.57576
1993,7.77833
1994,7.58707
1995,7.77583
1996,8.62142
1997,8.39825
1998,7.20645
1999,8.2831
2000,10.42373
2001,9.52289
2002,9.21351
2003,10.84598
2004,13.64358
2005,17.5304
2006,19.49236
2007,20.43465
2008,26.19207
2009,17.08491
