years,data
1960,956.36596
1961,878.52282
1962,850.74836
1963,788.89634
1964,889.28219
1965,691.89843
1966,747.78304
1967,551.3809
1968,156.88328
1969,219.13556
1970,328.1989
1971,325.06073
1972,318.92515
1973,377.35908
1974,1146.9424
1975,1166.25645
1976,1149.10549
1977,1558.33027
1978,1778.61982
1979,3103.0
1980,1877.0
1981,463.0
1982,192.02044
1983,118.6185
1984,459.64389
1985,490.84618
1986,195.07661
1987,435.11025
1988,36.54863
1989,42.78449
1990,38.23851
1991,36.43871
1992,22.59093
1993,44.19275
1994,40.37143
1995,56.13013
1996,122.08175
1997,181.79481
1998,173.94462
1999,72.65414
2000,38.19682
2001,42.07882
2002,14.79462
2003,40.92626
2004,42.59314
2005,41.89704
2006,40.79668
2007,31.37555
2008,11.994
2009,10.27364
