years,data
1960,636.8331
1961,584.1123
1962,524.40137
1963,499.1616
1964,600.75448
1965,560.33494
1966,594.05918
1967,609.27904
1968,581.96114
1969,611.01
1970,656.68028
1971,775.21897
1972,845.32706
1973,1004.35955
1974,714.49252
1975,646.87086
1976,825.72522
1977,968.57517
1978,1032.84952
1979,1414.83492
1980,3224.85295
1981,3733.10519
1982,4397.08896
1983,6849.58198
1984,8030.25878
1985,3416.2166
1986,5736.02708
1987,5831.16721
1988,5876.77953
1989,4669.13883
1990,4093.70817
1991,4427.95203
1992,2274.12382
1993,2360.23744
1994,2328.20913
1995,3163.67768
1996,2559.43797
1997,2487.23633
1998,2657.31791
1999,2745.28623
2000,3104.21184
2001,2838.18458
2002,2190.10681
2003,1743.33409
2004,1663.14669
2005,1968.23701
2006,1480.88638
2007,1833.68531
2008,2643.44215
2009,3882.48857
